cycle_id,record_date,survival_rate,SR_predict
11081,2021-09-03,0.9997404844290657,0.9862229205296995
11081,2021-09-05,0.9995588235294117,0.9826570960385483
11081,2021-09-09,0.9955795847750865,0.9734331560983354
11081,2021-09-10,0.9954065743944637,0.9706304150984274
11081,2021-09-17,0.9945415224913495,0.9512622643004282
11081,2021-09-24,0.9944982698961937,0.9228115804091491
11081,2021-09-25,0.9943512110726643,0.9181446372416755
11081,2021-09-28,0.9942993079584775,0.8997394749141168
11081,2021-10-04,0.9858823529411764,0.8402905107776013
11225,2021-08-23,0.9688888888888889,0.9958196250455917
11225,2021-10-15,0.9635222222222222,0.8757968997662499
11346,2021-09-10,0.9964583333333333,0.9800956657593204
11346,2021-09-12,0.9900833333333333,0.9754381156934893
11346,2021-09-13,0.97875,0.9727916113035042
11346,2021-09-15,0.9589166666666666,0.9667881744781834
11346,2021-09-16,0.9405,0.963398991552993
11346,2021-09-17,0.915,0.959728686263266
11509,2021-09-08,0.9999333333333333,0.9887088347583703
11509,2021-09-09,0.9977111111111111,0.9875605753990304
11509,2021-10-01,0.9976111111111111,0.9249044655680229
11509,2021-10-02,0.9975,0.9213871815936976
11509,2021-10-07,0.9970666666666667,0.9011989067911909
11509,2021-10-11,0.9969666666666667,0.8852634148808016
11509,2021-10-12,0.9965111111111111,0.8834126081793354
11509,2021-10-13,0.9953666666666666,0.8813615038656797
11509,2021-10-14,0.9951333333333333,0.8791213431245469
11509,2021-10-15,0.9946888888888888,0.8767013459002985
11774,2021-11-14,0.9999130434782608,0.9810989234705795
11789,2021-11-16,0.9999571428571429,0.9852690410848113
11789,2021-11-17,0.9999,0.9847602419391234
11789,2021-11-18,0.9995,0.9841805718974038
11789,2021-11-19,0.9991857142857142,0.9837833757800676
11789,2021-11-20,0.9989428571428571,0.9834016803270967
11789,2021-11-21,0.9987,0.9830073219716305
11789,2021-11-22,0.9984571428571428,0.9827128775453196
11789,2021-11-23,0.9982571428571428,0.9820954186937536
11789,2021-11-24,0.9980142857142857,0.9816343004501735
11789,2021-11-25,0.9977428571428572,0.9820940603850391
12341,2021-12-20,0.9993125,0.9799666522784732
12341,2021-12-22,0.9981875,0.9771330356030841
12341,2021-12-26,0.9978125,0.972250053797485
12341,2021-12-31,0.9969125,0.9656488910603477
12341,2022-01-02,0.9955625,0.9622052803397262
12341,2022-01-04,0.9933125,0.9583168059669871
12341,2022-01-05,0.9918125,0.9564588415403187
12341,2022-01-06,0.9912125,0.954542447814323
12341,2022-01-08,0.9908375,0.9506226638752049
12341,2022-01-09,0.9904625,0.9486224857024569
12341,2022-01-11,0.9893375,0.9446495853672411
12341,2022-01-14,0.9888125,0.9368650385399494
12482,2021-11-06,0.9980333333333333,0.9883146077977057
12482,2021-11-09,0.9976866666666667,0.9873031679287022
12484,2021-12-22,0.8441933333333334,0.9440629800747753
12491,2021-12-29,0.8994333333333333,0.932169822370957
12504,2021-12-29,0.902,0.9421772277440627
12505,2021-12-29,0.9314,0.9543697762682783
12506,2021-12-30,0.9314,0.9484413336335518
12705,2022-01-10,0.99975,0.971397010546107
12705,2022-01-11,0.9995833333333334,0.9696595744176062
12705,2022-01-12,0.9994166666666666,0.9678602383296819
12705,2022-01-13,0.999275,0.9663341305667055
12705,2022-01-14,0.9991166666666667,0.9648634273714284
12705,2022-01-15,0.99895,0.9629330115218605
12705,2022-01-16,0.9987833333333334,0.9614928093878308
12705,2022-01-17,0.9986166666666667,0.9593516276613555
12705,2022-01-18,0.99845,0.9570116410287886
12705,2022-01-19,0.9982833333333333,0.9546961744602506
12705,2022-01-20,0.9981166666666667,0.9523027100057682
12705,2022-01-21,0.997975,0.9498245622003489
12705,2022-01-22,0.997775,0.94717167841225
12705,2022-01-23,0.9974833333333334,0.9448798681799474
12705,2022-01-24,0.9970416666666667,0.9424675808727928
12705,2022-02-04,0.9968,0.9094710771298047
12705,2022-02-06,0.9965,0.9022958468618563
12705,2022-02-07,0.9961916666666667,0.8982777025255865
12705,2022-02-11,0.995775,0.8796837891297802
12705,2022-02-12,0.9951916666666667,0.8752634251342695
12705,2022-02-12,0.9951916666666667,0.8752634251342695
12705,2022-02-12,0.9951916666666667,0.8752634251342695
12705,2022-02-12,0.9951916666666667,0.8752634251342695
12705,2022-02-13,0.9948083333333333,0.8708634733048476
12705,2022-02-14,0.9942166666666666,0.8641754921906899
12705,2022-02-15,0.9936416666666666,0.8572035816790957
12856,2021-12-12,0.9906194444444445,0.9983225406748808
12856,2021-12-16,0.9891527777777778,0.9982139538092853
12856,2021-12-18,0.9550694444444444,0.9982362298945382
12856,2021-12-19,0.8854416666666667,0.9981092263227643
12856,2021-12-20,0.8425638888888889,0.9980066622098657
13024,2022-02-14,0.9997230769230769,0.9379629935701185
13024,2022-02-16,0.9993538461538461,0.9325421537271317
13024,2022-02-18,0.9982153846153846,0.9255090844032772
13166,2021-12-11,0.9999702380952381,0.9954199516243192
13166,2021-12-30,0.9998611111111111,0.9914274890585101
13166,2021-12-30,0.9998611111111111,0.9914274890585101
13166,2021-12-30,0.9998611111111111,0.9914274890585101
13166,2021-12-30,0.9998611111111111,0.9914274890585101
13166,2022-01-04,0.9998214285714285,0.9903965361863246
13166,2022-01-09,0.9998015873015873,0.9893690077631764
13166,2022-01-15,0.9997817460317461,0.9883503352834461
13308,2021-12-27,0.9997307408877047,0.995677483118115
13308,2021-12-30,0.999640987850273,0.9952617462571772
13308,2022-01-03,0.9987788863065208,0.9947414745042042
13308,2022-01-06,0.9987316478657673,0.9943396698624686
13308,2022-01-10,0.9985781229333183,0.9950417787659491
13308,2022-01-13,0.9985261606484893,0.9949774786060265
13308,2022-01-14,0.9983797214821534,0.9950308343721114
13308,2022-01-18,0.9978270317253368,0.9951217252681059
13308,2022-01-27,0.9975341533926648,0.9931380993670909
13451,2021-12-26,0.9989137990962809,0.9815150679860049
13451,2022-01-01,0.9975614789711506,0.9829761097082004
13451,2022-01-13,0.9935696906499826,0.9827226717816917
13451,2022-01-14,0.9886817865832465,0.9820690037201296
13451,2022-01-16,0.9821645811609315,0.9806862332027588
13451,2022-01-17,0.9740180743830379,0.9800286181372857
13451,2022-01-20,0.97130257212374,0.9783465303579917
13451,2022-01-21,0.9577250608272506,0.9772274398754504
13451,2022-01-24,0.9536518074383038,0.9722335493977259
13451,2022-01-25,0.9503932047271464,0.9707193464338457
13451,2022-01-27,0.9475419273548835,0.9670999764949675
13451,2022-01-28,0.9455867657281891,0.9651818634396984
13451,2022-01-29,0.9449350451859576,0.9631833680681734
13451,2022-01-31,0.9439574643726103,0.959235658962689
13451,2022-02-15,0.9434686739659367,0.9119729469475922
13452,2021-12-25,0.9954379562043796,0.9825535414543761
13452,2021-12-30,0.9711070559610706,0.9780497803142775
13452,2022-01-07,0.96919099756691,0.9770386858957328
13452,2022-01-18,0.9684306569343065,0.975191273106018
13452,2022-02-03,0.9680124695863747,0.9506662273115419
13791,2022-01-07,0.99775,0.9642686738615042
13791,2022-01-13,0.99487,0.9640115141225928
13791,2022-01-17,0.99427,0.9664608713485922
13791,2022-02-04,0.992695,0.9346632782582485
13791,2022-02-10,0.992035,0.9119293129708677
13791,2022-02-16,0.99066,0.8852861914458928
13892,2022-01-29,0.9979641693811075,0.9984289554025945
13892,2022-01-29,0.9979641693811075,0.9984289554025945
13892,2022-01-29,0.9979641693811075,0.9984289554025945
13892,2022-01-29,0.9979641693811075,0.9984289554025945
13892,2022-01-30,0.9967879116901919,0.9983521413993418
13892,2022-01-30,0.9967879116901919,0.9983521413993418
13892,2022-01-30,0.9967879116901919,0.9983521413993418
13892,2022-01-30,0.9967879116901919,0.9983521413993418
14045,2022-04-26,0.9971794871794872,0.9799883215455056
14047,2022-04-13,0.9914615384615385,0.9864447490117054
14047,2022-04-14,0.9824965034965035,0.9860553018257568
14094,2022-02-16,0.9761904761904762,0.9946155662517625
14094,2022-02-18,0.9666666666666667,0.993724742625277
14094,2022-02-19,0.9571428571428572,0.9929424513809658
14094,2022-02-22,0.9508571428571428,0.9902391192792555
14094,2022-02-24,0.9454047619047619,0.989024467770397
14094,2022-04-12,0.9290119047619048,0.9746590992274551
14094,2022-04-13,0.879297619047619,0.9732226005590324
14095,2022-04-03,0.9892857142857143,0.9904367968901884
14095,2022-04-04,0.965,0.989968413482188
14097,2022-04-12,0.9874436090225563,0.9886837518000515
14097,2022-04-13,0.964766917293233,0.9882256431823313
14345,2022-04-11,0.9813333333333333,0.8949236639697371
14437,2022-03-15,0.9985087719298246,0.993031008376823
14437,2022-03-17,0.9980614035087719,0.9923661519826497
14437,2022-05-11,0.9977456140350878,0.9683493123062477
14437,2022-05-17,0.995359649122807,0.9591405862042975
14437,2022-05-19,0.9949035087719298,0.9556863151405672
14437,2022-05-23,0.9931491228070175,0.9458768960737508
14438,2022-03-15,0.9985087719298246,0.993084062677725
14438,2022-03-17,0.9685701754385965,0.9924159570361469
14438,2022-03-18,0.9662982456140351,0.9917072726547154
14438,2022-03-23,0.9652017543859649,0.987609407405392
14438,2022-03-24,0.9618157894736842,0.9868627673608478
14438,2022-03-25,0.9563333333333334,0.9860651297447315
14438,2022-03-26,0.9513508771929825,0.9852158295687011
14438,2022-03-28,0.9494035087719298,0.983118945557676
14438,2022-03-29,0.9482631578947368,0.9815559025582141
14438,2022-03-31,0.9470526315789474,0.9781235598126631
14438,2022-04-05,0.9407017543859649,0.9683912887842914
14438,2022-04-07,0.9350263157894737,0.9651061187439924
14438,2022-04-09,0.9345175438596491,0.9615226814246298
14438,2022-04-11,0.9334122807017544,0.9576286474884277
14438,2022-04-15,0.9318070175438596,0.9476194592683742
14438,2022-04-19,0.9311666666666667,0.9327275790865688
14439,2022-03-14,0.9925263157894737,0.9934976965706771
14439,2022-03-16,0.9913333333333333,0.9927249014824228
14439,2022-03-18,0.9883684210526316,0.9917072726547154
14439,2022-03-25,0.9849561403508772,0.9865456952186429
14439,2022-03-26,0.9825087719298246,0.986168487204822
14439,2022-03-30,0.9784122807017543,0.984145424287663
14439,2022-03-31,0.9761315789473685,0.9835237729374102
14439,2022-04-03,0.9610438596491228,0.9809748208142975
14439,2022-04-05,0.9512368421052632,0.9784477045657958
14439,2022-04-07,0.9477017543859649,0.975674778071491
14439,2022-04-09,0.9451228070175438,0.9726423274492665
14439,2022-04-11,0.9427017543859649,0.969336341228797
14439,2022-04-15,0.9405438596491228,0.9607065827015955
14439,2022-04-18,0.9393684210526316,0.95228231616358
14439,2022-04-20,0.9381403508771929,0.9451506684911103
14440,2022-03-23,0.8830438596491228,0.9910484444361949
14440,2022-03-24,0.8646403508771929,0.9900479681859498
14440,2022-03-25,0.8558771929824561,0.9891443003273707
14440,2022-03-26,0.8526578947368422,0.9883610732831989
14440,2022-03-30,0.8491929824561404,0.9862370453412914
14440,2022-03-31,0.8473947368421053,0.9856099471277621
14440,2022-04-05,0.8349912280701755,0.9827708834191267
14440,2022-04-07,0.8228684210526316,0.9810399091418505
14440,2022-04-09,0.8113771929824561,0.9791505902187896
14440,2022-04-11,0.8061140350877193,0.9770968849490721
14440,2022-04-15,0.7296754385964912,0.9712341890932933
14522,2022-04-01,0.99979442171223,0.9907117321492028
14522,2022-04-04,0.9996600051394572,0.9875054319964067
14522,2022-04-08,0.9996046571389037,0.9825811106459812
14522,2022-04-11,0.9995572159955721,0.9794177302371548
14522,2022-04-14,0.9994504734230761,0.9746147498144069
14522,2022-04-18,0.9993476842791911,0.9705523238482312
14522,2022-04-20,0.9992409417066951,0.9720415935033454
14583,2022-05-02,0.9888865447726207,0.9964874394208141
14583,2022-05-03,0.9784857008907641,0.9963792566223947
14583,2022-05-04,0.9602930145335209,0.9962586877495833
14583,2022-05-05,0.9466244725738396,0.9961289161293396
14583,2022-05-06,0.923159868729489,0.9959702688209414
14583,2022-05-07,0.9086169714017815,0.9957838082150808
14583,2022-05-08,0.9046976090014065,0.9955873911985941
14583,2022-05-09,0.9035021097046414,0.9953861428447959
14583,2022-05-11,0.9027332395686826,0.9948186802606466
14583,2022-05-12,0.9021823722456634,0.9945408157738727
14583,2022-05-13,0.9016596343178622,0.9942542501063003
14583,2022-05-14,0.9012119081106423,0.9939589664744677
14583,2022-05-15,0.9011322081575246,0.993654765767067
14583,2022-05-16,0.9003961556493202,0.9933302691748642
14583,2022-05-17,0.8998382559774964,0.992997385431517
14583,2022-05-18,0.898792780121894,0.9926655223748669
14583,2022-05-19,0.8978527894983591,0.9923237929219326
14583,2022-05-20,0.8967205813408345,0.9919727803954311
14583,2022-05-21,0.8951945616502579,0.9916101353719877
14583,2022-05-22,0.892991092358181,0.9912387368051147
14583,2022-05-23,0.8902555086732302,0.9908586367571227
14583,2022-05-24,0.8873230192217534,0.9904698921692834
14583,2022-05-25,0.8848171589310829,0.9900723016328279
14583,2022-05-26,0.8821448663853727,0.9896661787393828
14583,2022-05-27,0.8801523675574309,0.989251871565339
14583,2022-05-28,0.8762165963431786,0.9888283334147919
14583,2022-05-29,0.8717440225035162,0.9883888191800125
14583,2022-05-30,0.8659446788560713,0.9879152592274429
14583,2022-05-31,0.8615705578996719,0.987430461149468
14583,2022-06-01,0.8577262072198781,0.986927671210738
14583,2022-06-02,0.8551711204875762,0.9862906568541853
14583,2022-06-03,0.848947491795593,0.9857380031557951
14585,2022-04-17,0.9814884119121874,0.9974388683932599
14585,2022-04-18,0.9686124870054424,0.9973328681010901
14585,2022-04-19,0.9206481991071974,0.9972029407370977
14585,2022-04-20,0.9018626551703052,0.9970484740368922
14585,2022-04-21,0.8950015287714792,0.9968766280011053
14585,2022-04-22,0.8750369962697976,0.9966974276575895
14586,2022-03-29,0.9956680731364276,0.9985591872023093
14586,2022-03-30,0.9683189628814285,0.9984050488019105
14586,2022-03-31,0.9591879165902281,0.9982391228800198
14586,2022-04-01,0.9572824558185042,0.9980608686796464
14586,2022-04-02,0.9547239038708494,0.9978697365861302
14586,2022-04-03,0.9526154222466826,0.9976787494651651
14586,2022-04-04,0.9505876597566196,0.9974858882740071
14586,2022-04-05,0.9496116920442732,0.99729024278532
14586,2022-04-06,0.9483275240017123,0.99709055737105
14586,2022-04-07,0.94708983061212,0.9968793805694821
14586,2022-04-08,0.9461358772090748,0.9966733204520556
14586,2022-04-09,0.9452137222527977,0.9964617431837179
14586,2022-04-10,0.9437534397358283,0.9962539169675945
14586,2022-04-11,0.9431076866629976,0.9960440333014292
14586,2022-04-12,0.9422735889439247,0.9958323459015171
14586,2022-04-13,0.9408646731486577,0.995621319029296
14586,2022-04-14,0.9389151837583318,0.9954089849686615
14586,2022-04-15,0.9340035467498319,0.995195522148479
14586,2022-04-16,0.9277392527365009,0.9949972039470416
14586,2022-04-17,0.9194765486455084,0.9948216911853704
14586,2022-04-18,0.9126961413807864,0.9946029067806417
14586,2022-04-19,0.9038219286980982,0.9943544874095632
14586,2022-04-20,0.8882504739191586,0.9940215032575067
14586,2022-04-21,0.8687898244970342,0.9936529653625753
14586,2022-04-22,0.8523695957928209,0.9932732917032024
14587,2022-05-09,0.9860829817158931,0.9947109510696454
14587,2022-05-10,0.9458263009845288,0.9943905265583539
14587,2022-05-11,0.8995358649789029,0.9940385231032698
14604,2022-04-02,0.9999966870084349,0.9956251315621977
14604,2022-04-05,0.9999933740168697,0.9951465165982212
14604,2022-04-09,0.999973496067479,0.9946135575566738
14604,2022-04-12,0.9999635570927836,0.9944366740061306
14604,2022-04-15,0.9999602441012185,0.9942611186702194
14604,2022-04-18,0.9999536181180882,0.9941638704161715
14604,2022-04-22,0.9999469921349581,0.9941242830966259
14604,2022-04-24,0.999893984269916,0.9939867595115303
14604,2022-04-27,0.9998873582867858,0.9933259784683495
14604,2022-04-30,0.9998774193120904,0.9928431467980177
14604,2022-05-04,0.9998310374301786,0.9920928701084117
14604,2022-05-06,0.9998244114470485,0.9914588294494139
14604,2022-05-09,0.9998177854639182,0.9905912619895157
14604,2022-05-11,0.9998012205060925,0.9900636469321651
14604,2022-05-22,0.9997614646073111,0.9874518898483999
14604,2022-06-01,0.9996952047760086,0.9822246206344731
14604,2022-06-03,0.9992976457881938,0.9810238411336124
14604,2022-06-05,0.9981811676307472,0.9798135442469609
14604,2022-06-06,0.9967168253589627,0.9791980615186137
14604,2022-06-07,0.9954512625810855,0.9785830742800825
14614,2022-03-21,0.9997166666666667,0.989038543413416
14614,2022-04-01,0.9993,0.9898622384165043
14614,2022-04-22,0.9992,0.9861787776687987
14630,2022-04-03,0.9999605263157895,0.9825590656383976
14630,2022-04-04,0.999907894736842,0.9824604914947871
14630,2022-04-06,0.9998684210526316,0.9823066090281897
14630,2022-04-08,0.9996842105263158,0.9821981726484887
14630,2022-04-09,0.9993947368421052,0.9821697183573215
14630,2022-04-10,0.999328947368421,0.982129231767487
14630,2022-04-11,0.9992763157894737,0.9820505387415477
14630,2022-04-12,0.9992368421052632,0.981990397218804
14630,2022-04-13,0.9991710526315789,0.9818625051879393
14630,2022-04-14,0.9991315789473684,0.9818291961533844
14630,2022-04-15,0.9990394736842105,0.981800776679829
14630,2022-04-16,0.9990131578947369,0.9817836153073805
14630,2022-04-18,0.9988815789473684,0.9817491403576925
14630,2022-04-19,0.9988157894736842,0.9817311115782534
14630,2022-04-21,0.99875,0.9815175249702607
14630,2022-04-23,0.9985921052631579,0.9809389657229023
14630,2022-04-24,0.998328947368421,0.9803364139736056
14630,2022-04-26,0.9982763157894737,0.9791267781486698
14630,2022-04-29,0.9981447368421053,0.9772434532135149
14630,2022-05-05,0.998,0.9731363185211711
14630,2022-05-06,0.9977631578947368,0.9723875365301732
14630,2022-05-07,0.9976842105263158,0.9716234227635145
14630,2022-05-10,0.9975394736842105,0.9692322520608154
14630,2022-05-22,0.9974342105263158,0.9577179450994541
14679,2022-04-10,0.992,0.9901121626643882
14693,2022-04-11,0.9166666666666666,0.981930606646322
14821,2022-04-21,0.9995691444600281,0.9974475020416727
14821,2022-04-22,0.9713211781206171,0.9973671556888958
14821,2022-04-23,0.9568740532959327,0.9972897180122839
14821,2022-04-24,0.9273918653576437,0.9972145749637944
14821,2022-04-25,0.912006732117812,0.9969027792813739
14822,2022-04-07,0.9975612903225807,0.9988142546187052
14822,2022-04-08,0.9945806451612903,0.9987109826335677
14822,2022-04-09,0.9905462365591398,0.9986043187637832
14822,2022-04-10,0.9842559139784947,0.9984920277962672
14822,2022-04-11,0.9778064516129032,0.9983836720836883
14822,2022-04-12,0.9733978494623656,0.9982785082128993
14822,2022-04-13,0.9688924731182795,0.9981822815742576
14822,2022-04-14,0.9645720430107527,0.9980899503860902
14822,2022-04-15,0.9614623655913979,0.9979970510638324
14822,2022-04-16,0.9587225806451612,0.9979065617963145
14822,2022-04-17,0.954410752688172,0.9978196244738057
14822,2022-04-18,0.9525677419354839,0.9977361285150921
14822,2022-04-19,0.9507935483870967,0.9976547815639527
14822,2022-04-20,0.9497247311827957,0.9975709380056887
14822,2022-04-21,0.9488989247311828,0.997489620169908
14822,2022-04-22,0.9481010752688173,0.9974104852372588
14822,2022-04-23,0.9471376344086021,0.9973327662771571
14822,2022-04-24,0.941189247311828,0.9972555269193585
14822,2022-04-25,0.9357956989247311,0.996950405785225
14877,2022-04-08,0.9983333333333333,0.9837494314707893
14877,2022-04-10,0.9975,0.9816525430802098
14877,2022-04-12,0.9966666666666667,0.9791753710774962
14877,2022-04-15,0.9958333333333333,0.9758278217444555
14878,2022-04-10,0.9833333333333333,0.9864053131870505
14878,2022-04-12,0.98,0.9851671555541975
14878,2022-04-15,0.9783333333333333,0.98236345205026
15005,2022-05-29,0.9988596971355592,0.9856200025218425
15005,2022-05-30,0.99480021893815,0.985660244437566
15005,2022-05-31,0.9921273490239008,0.9856013094475038
15005,2022-06-01,0.9879127896369275,0.9855758402810773
15005,2022-06-02,0.9864896916621054,0.9855963019387908
15005,2022-06-03,0.9846652070790002,0.9854729298562073
15005,2022-06-04,0.9830961503375296,0.9853565255773569
15005,2022-06-05,0.9798303229337713,0.9850550071031472
15005,2022-06-06,0.9773672687465791,0.9848206337342368
15005,2022-06-07,0.975442437511403,0.984582103451898
15005,2022-06-08,0.973034117861704,0.9843536946671083
15005,2022-06-11,0.9722952016055464,0.9837244368249966
15005,2022-06-13,0.9707352672869914,0.9832004107870809
15005,2022-06-14,0.9597062579821201,0.9829044003289971
15006,2022-05-23,0.9990614216701174,0.9870595948479245
15006,2022-05-24,0.9944582470669427,0.9860263290571668
15006,2022-05-26,0.9925327812284334,0.985963419318586
15006,2022-05-27,0.9903036576949621,0.9858659960083705
15006,2022-05-28,0.9865907522429261,0.9855211403267442
15006,2022-05-29,0.9849068322981367,0.9851574277527744
15006,2022-05-30,0.9830020703933747,0.9851191749164127
15006,2022-05-31,0.979447895100069,0.9849951258749049
15006,2022-06-01,0.9782746721877157,0.9850047540065304
15006,2022-06-02,0.9769979296066252,0.9850295483374564
15006,2022-06-03,0.9759558316080055,0.9849494910058337
15006,2022-06-04,0.9753830227743271,0.9846288398731872
15006,2022-06-05,0.9745824706694272,0.9842924932764336
15006,2022-06-06,0.9735472739820565,0.9839887472597983
15006,2022-06-08,0.9721256038647343,0.983339288420537
15006,2022-06-11,0.9716494133885438,0.9829260055804955
15006,2022-06-13,0.9712008281573499,0.982488659040903
15006,2022-06-14,0.9690752242926156,0.9822136898123538
15015,2022-05-28,0.997906976744186,0.9909134286222372
15015,2022-05-29,0.9938759689922481,0.9909653827229773
15015,2022-05-30,0.9896530084902178,0.9910089169597992
15015,2022-05-31,0.9848062015503876,0.9910448317914456
15015,2022-06-01,0.980391288298265,0.990978506785466
15015,2022-06-02,0.975500184569952,0.9909571472518741
15015,2022-06-03,0.9719269102990034,0.9907982533620842
15015,2022-06-04,0.9696013289036545,0.9905148369547742
15015,2022-06-05,0.9675858250276855,0.9902294436096728
15015,2022-06-06,0.9644739756367663,0.9899421593442264
15015,2022-06-07,0.9607788851974899,0.9895618130306094
15015,2022-06-08,0.9538575119970469,0.9892971207752433
15016,2022-06-13,0.9998473748473748,0.9867196443478914
15016,2022-06-14,0.9984432234432234,0.9866222197077227
15067,2022-06-15,0.9993412384716732,0.9768934987443556
15067,2022-06-21,0.9982872200263505,0.9686423112237744
15067,2022-06-23,0.9974835309617919,0.9656052815565968
15106,2022-05-15,0.99242,0.9868305834691684
